date,Open,High,Low,Close,Spot,Volume,log_return,return
2024-07-18,550.1141460777824,551.1089727595462,542.1555927413102,544.35205078125,544.35205078125,56270400,-0.0077144880171573504,-0.007684807726264231
2024-07-19,544.1156132058904,545.7506925722541,539.6734011116428,540.7371826171875,540.7371826171875,65509100,-0.00666282813574437,-0.006640680711819669
2024-07-22,544.686974560121,546.9228698054537,542.7367583373153,546.3121948242188,546.3121948242188,43346700,0.010257236151319127,0.010310021922383727
2024-07-23,546.2037859358935,548.3707261822221,544.9627775434685,545.4552612304688,545.4552612304688,34439600,-0.0015698100634464751,-0.0015685785561234677
2024-07-24,540.6091160403827,540.9144534863593,532.1679394058027,533.0938110351562,533.0938110351562,74515300,-0.02292337329368266,-0.022662628952238584
2024-07-25,533.2120908102739,539.2302874589092,529.3707539281593,530.3162841796875,530.3162841796875,61158300,-0.005223823215778189,-0.00521020277852291
2024-07-26,534.1280514615765,538.9642140468326,533.3498888846163,536.2555541992188,536.2555541992188,53763800,0.011137236512290372,0.011199486413505655
2024-07-29,537.8119303855352,538.8264155678667,534.561489802525,536.5708618164062,536.5708618164062,39515800,0.00058780734992947,0.0005879801425243691
2024-07-30,538.0483268975827,539.1121085726509,530.4246884811519,533.8523559570312,533.8523559570312,46853600,-0.005079321260804903,-0.0050664433215256155
2024-07-31,540.7272783335964,545.1793493491198,539.3483603136782,542.52978515625,542.52978515625,65663400,0.01612367366252343,0.016254361533467154
2024-08-01,544.2633298730499,546.5287423968499,531.3208465092305,534.8470458984375,534.8470458984375,76428700,-0.014262176918143687,-0.014160953864680192
2024-08-02,527.6962932454506,528.9176432227539,520.653752172347,524.88916015625,524.88916015625,82789100,-0.01879369371314077,-0.01861819340417259
2024-08-05,503.9486536125226,515.7091648747456,502.5992232429508,509.60235595703125,509.60235595703125,146267400,-0.029556389393155413,-0.029123871018155834
2024-08-06,511.41471300744325,521.7864479457752,510.08503114656577,514.3007202148438,514.3007202148438,84826300,0.009177425761885516,0.009219667458147729
2024-08-07,520.5256246649207,523.5987778575752,510.26228253766516,510.86309814453125,510.86309814453125,70698300,-0.006706508546843182,-0.006684070107614182
2024-08-08,516.0341223537089,523.3031848604035,513.9952932201757,522.6728515625,522.6728515625,63276600,0.02285410090695006,0.02311725677752441
2024-08-09,521.8455939760821,526.4749529409472,520.6143846831733,524.977783203125,524.977783203125,45619600,0.004400198469021177,0.00440989355719279
2024-08-12,526.1794728639009,527.6765824787605,522.9684694205855,525.2536010742188,525.2536010742188,42542100,0.0005252516379998795,0.0005253896067960451
2024-08-13,528.464603597231,534.1281663146175,528.2183617399533,533.8917236328125,533.8917236328125,52333100,0.01631185804221591,0.016445622725722586
2024-08-14,534.6894941203759,536.7678208880384,532.0005525316452,535.5759887695312,535.5759887695312,42446900,0.0031497286166253247,0.003154694223874266
2024-08-15,541.2395796214291,545.0415393102818,540.6289046503756,544.7559204101562,544.7559204101562,60846800,0.016995059604238527,0.017140297237214774
2024-08-16,543.1307246146675,546.676643441067,542.9731562772823,545.977294921875,545.977294921875,44430700,0.0022395485991291153,0.002242058261246793
2024-08-19,546.3909252667271,551.1975708007812,545.5340084715398,551.1975708007812,551.1975708007812,39121800,0.00951592209131924,0.009561342435775222
2024-08-20,550.7445168615222,552.4091140848926,548.9518690734592,550.30126953125,550.30126953125,33732300,-0.0016274215360629896,-0.0016260980037141604
2024-08-21,551.3551846243884,553.6599745235571,546.3909107782366,552.1923828125,552.1923828125,41514600,0.0034306141027773407,0.003436505394328604
2024-08-22,554.1031783410953,554.7138532317389,546.6371096913691,547.8584594726562,547.8584594726562,56121500,-0.007879537193415942,-0.007848575016137782
2024-08-23,551.1187965007202,554.6252777748409,548.9124191927582,553.6796875,553.6796875,50639400,0.010569370175319115,0.010625423276199752
2024-08-26,554.7139498665612,555.4329568526259,550.6460295723259,552.35986328125,552.35986328125,35788600,-0.002386578028366948,-0.002383732415233264
2024-08-27,551.079335607506,553.6107087392104,549.9269407192061,553.1182250976562,553.1182250976562,32693900,0.0013720071765153108,0.001372948808954444
2024-08-28,552.7734536920017,553.2068416566608,546.6961628961363,549.9071655273438,549.9071655273438,41066000,-0.005822293246558807,-0.005805376544491092
2024-08-29,551.88710078259,555.2064362272188,548.8041479034026,549.95654296875,549.95654296875,38715200,8.97882911452541e-05,8.979232223471634e-05
2024-08-30,552.340192195133,555.7186231878466,548.7647556974438,555.2064208984375,555.2064208984375,62700100,0.009500711823768881,0.009545986854430089
2024-09-03,552.0445916444628,552.3795069769291,541.2493885534014,543.78076171875,543.78076171875,60600100,-0.020793820065971858,-0.02057911931421552
2024-09-04,541.9289991634373,546.0953914408842,541.200133008933,542.667724609375,542.667724609375,47224900,-0.0020489466601976147,-0.002046849001897333
2024-09-05,542.6086874774144,545.4749160649053,538.875622679528,541.347900390625,541.347900390625,44264300,-0.002435066138300357,-0.002432103769760885
2024-09-06,541.6729424455356,543.3079617814396,531.3307853548916,532.2369384765625,532.2369384765625,68493800,-0.01697337801131127,-0.016830141776643548
2024-09-09,536.4624310089539,539.4764283569401,534.5220142860865,538.1959228515625,538.1959228515625,40445800,0.011133899468732444,0.011196112002403558
2024-09-10,540.116632425003,540.8947950359166,535.2115147063951,540.5401611328125,540.5401611328125,36394600,0.0043462752498895085,0.0043557340026461056
2024-09-11,540.4515870073689,547.0114429857031,531.8429821458573,546.0855712890625,546.0855712890625,75248600,0.010206749450267338,0.010259015989909859
2024-09-12,546.6667411644733,550.9907622799467,544.430846031605,550.6854248046875,550.6854248046875,51819600,0.008388041810298397,0.008423320002333812
2024-09-13,551.2960497156297,554.5661482506139,551.0399486078251,553.5614624023438,553.5614624023438,39310500,0.005209059919926595,0.005222650660631434
2024-09-16,553.2955891224333,554.6449896789841,551.483282734757,554.3790893554688,554.3790893554688,36656100,0.0014759403837221186,0.0014770301197930547
2024-09-17,556.6050433439642,558.0628359488541,552.3598363336012,554.6055908203125,554.6055908203125,49321000,0.00040848439485685617,0.0004085678359677658
2024-09-18,555.2654832884236,560.1410836858305,552.3992547567514,552.960693359375,552.960693359375,59044900,-0.0029702938664621925,-0.0029658869080358974
2024-09-19,562.4262453589706,564.268129589741,559.5402980876692,562.3966674804688,562.3966674804688,75315500,0.0169204948663344,0.017064457265068667
2024-09-20,561.0194507348042,562.4717649737814,558.3814778607674,561.4244995117188,561.4244995117188,77503100,-0.001730111942721102,-0.0017286161618014217
2024-09-23,562.5013997902016,563.4794987580368,561.2762433950409,562.827392578125,562.827392578125,44116900,0.0024956930104984565,0.002498809844647676
2024-09-24,563.6276473879294,564.4970820723543,560.7822357483631,564.4378051757812,564.4378051757812,46805700,0.002857204669195923,0.002861290368756819
2024-09-25,564.2798167924118,565.0208082336345,562.0765612351239,563.1929931640625,563.1929931640625,38428600,-0.0022078370317819562,-0.002205401552312858
2024-09-26,567.4808141228361,567.8068671978508,563.0546451370627,565.42578125,565.42578125,48336000,0.003956678817452541,0.003964516805142537
2024-09-27,566.5027553128888,567.3227423718845,563.5683980340395,564.6057739257812,564.6057739257812,42100900,-0.0014513001241294177,-0.0014502474973920876
2024-09-30,563.5683780406285,567.4808341729492,561.2565187412819,566.8682861328125,566.8682861328125,63557400,0.003999234807808172,0.0040072424185457756
2024-10-01,566.5126532309621,567.1646991347823,559.2015139106102,561.7900390625,561.7900390625,72668800,-0.008998793037497066,-0.008958425077819077
2024-10-02,560.8909490641679,563.0546461987454,558.4802548151501,562.027099609375,562.027099609375,38097800,0.00042188456152381093,0.00042197356733231217
2024-10-03,560.5450763874719,562.9557704621627,558.697542929224,560.9995727539062,560.9995727539062,40846500,-0.0018299247337374425,-0.0018282514422932605
2024-10-04,565.475218643551,566.4730967206212,561.2762673344769,566.09765625,566.09765625,42939100,0.009046456921546486,0.009087499783765551
2024-10-07,564.437756738031,565.089862846404,559.8238678282893,560.9797973632812,560.9797973632812,49964700,-0.009081707820365992,-0.009040593668274477
2024-10-08,563.5683710395065,566.8880581569168,562.6891071231569,566.2853393554688,566.2853393554688,37398700,0.009413191263539566,0.00945763469045513
2024-10-09,566.2754673649648,570.7708633231716,565.6728088468782,570.2077026367188,570.2077026367188,37912200,0.006902600737566544,0.0069264785941913765
2024-10-10,568.8541774674673,570.6424343017676,567.5895231990827,569.2098388671875,569.2098388671875,44138100,-0.0017515335481386174,-0.0017500005084409853
2024-10-11,569.1307797527231,573.3593995994619,568.9924468862521,572.618408203125,572.618408203125,42268000,0.0059703891013436206,0.0059882473969898875
2024-10-14,574.2386520785454,578.2400537803853,573.7545473576104,577.3014526367188,577.3014526367188,36217200,0.008145037725003412,0.008178298787650196
2024-10-15,577.5682626319184,577.8745366754565,571.5908835628732,572.8160400390625,572.8160400390625,54203600,-0.007799960207556467,-0.007769619454740639
2024-10-16,572.8160349375962,575.829387978223,572.0058770840247,575.3057250976562,575.3057250976562,30725400,0.0043369772033665654,0.004346395499720934
2024-10-17,578.8722779234968,579.0797772037582,575.1673212890112,575.3550415039062,575.3550415039062,34393700,8.571841104121347e-05,8.57220849690421e-05
2024-10-18,577.0544639759777,578.3586160628329,575.5823707247497,577.5682373046875,577.5682373046875,37416800,0.0038392815203192043,0.0038466610025633674
2024-10-21,576.8370795083325,577.8250680389981,573.6261167836691,576.6197509765625,576.6197509765625,36439000,-0.001643556424543391,-0.00164220652532987
2024-10-22,574.0707233027231,577.4792957916693,573.408787872185,576.3134765625,576.3134765625,34183800,-0.0005312960264332034,-0.0005311549136910454
2024-10-23,574.2781657865612,574.722772641486,567.5202983769775,571.0474243164062,571.0474243164062,49314600,-0.009179481747612961,-0.009137478924671094
2024-10-24,573.0135725724089,573.0926285399634,569.644558193077,572.282470703125,572.282470703125,34979900,0.0021604383345170675,0.0021627737629623667
2024-10-25,574.5252018172647,577.4397799503068,571.1364085012576,572.0848388671875,572.0848388671875,47268200,-0.00034539930711030564,-0.0003453396636361461
2024-10-28,575.5823734785425,575.7108168113346,573.5471195231146,573.8533935546875,573.8533935546875,30174700,0.0030866516913548026,0.003091420305775028
2024-10-29,572.885123103402,575.9083655831134,571.4821962800153,574.7821044921875,574.7821044921875,42899700,0.0016170684981506867,0.0016183766584478843
2024-10-30,574.3078067989089,576.3134523756352,572.3318298218145,573.043212890625,573.043212890625,41435800,-0.0030298912308612813,-0.003025305742771489
2024-10-31,568.646678223919,568.715844657544,561.6122046859157,561.809814453125,561.809814453125,60182500,-0.019797744863808475,-0.019603056427166976
2024-11-01,564.4576349818459,568.6368073209918,563.7660309249709,564.1809692382812,564.1809692382812,45667500,0.00421168330063626,0.004220564903203661
2024-11-04,564.319237599237,565.6233895940205,561.0687772961523,562.9656982421875,562.9656982421875,38217000,-0.0021563679369602795,-0.0021540446458775397
2024-11-05,563.8845163682408,569.8124470478838,563.6671878549613,569.77294921875,569.77294921875,39478300,0.012019247230395713,0.01209176864206385
2024-11-06,582.1228088428832,584.8199980241973,578.3585752472569,583.940673828125,583.940673828125,68182000,0.0245614449889775,0.02486556202571788
2024-11-07,585.9562310221482,589.4833571706318,585.8771750583134,588.455810546875,588.455810546875,47233200,0.007702443843195184,0.007732183971961071
2024-11-08,589.0091266121742,592.4374782938615,589.0091266121742,591.0048828125,591.0048828125,46444900,0.0043224437215743094,0.004331798955738098
2024-11-11,592.6053690098148,592.9610303908673,589.8291237873193,591.5679931640625,591.5679931640625,37586800,0.0009523478942599084,0.0009528015215081176
2024-11-12,591.4889348135927,592.0915933127267,587.2307068852001,589.7303466796875,589.7303466796875,43006100,-0.003111234316899747,-0.0031063994428538466
2024-11-13,590.1946763941613,592.0323205035678,587.813650678472,590.016845703125,590.016845703125,47388600,0.0004856956319443384,0.000485813601166285
2024-11-14,590.1453071885351,590.6294119127012,585.5314177067058,586.2229614257812,586.2229614257812,38904100,-0.006450891069826881,-0.006430128741193086
2024-11-15,582.6365185919044,583.1107940523099,576.8469207592872,578.7142333984375,578.7142333984375,75988800,-0.012891393714290267,-0.01280865561642519
2024-11-18,579.1785175497744,582.4092588399365,578.3091432556826,581.0853881835938,581.0853881835938,37001700,0.004088909919746975,0.0040972809174433245
2024-11-19,577.6868332829765,583.9407576739353,577.0150082743982,583.2096557617188,583.2096557617188,49412000,0.0036490234091255402,0.0036556892004551145
2024-11-20,583.2886727631445,583.69372152727,577.6077387195638,583.4072265625,583.4072265625,50032600,0.00033870725799278745,0.00033876462577286937
2024-11-21,586.2724076420711,587.9717189391857,580.3938639302464,586.5391235351562,586.5391235351562,46750300,0.005353928329435043,0.00536828621597607
2024-11-22,586.5292407131672,588.9893827920057,586.0254172195599,588.3570556640625,588.3570556640625,38226400,0.003094628464899607,0.0030994217707922544
2024-11-25,592.318931861111,593.6428027871202,588.0508139658752,590.3528442382812,590.3528442382812,42441400,0.0033863980978541264,0.0033921384217381334
2024-11-26,591.6074878710035,594.107127662382,590.8862755795608,593.435302734375,593.435302734375,45621300,0.005207799166820237,0.0052213833238510254
2024-11-27,593.2476332102867,593.6329029196354,590.1058368216852,591.63720703125,591.63720703125,34000200,-0.0030345773244171426,-0.003029977648515203
2024-11-29,592.4571985640151,596.1028787945397,592.1805931218427,595.3125,595.3125,30177400,0.006192856686422665,0.006212072068949359
2024-12-02,595.7274104076383,597.0612310941011,595.2334161464374,596.3795166015625,596.3795166015625,31746000,0.0017907594778545644,0.0017923638451442514
2024-12-03,596.1423539157369,596.903064002307,595.1049781234844,596.6560668945312,596.6560668945312,26906600,0.00046360779468379576,0.00046371527738697793
2024-12-04,598.3554986242718,600.6080811170303,597.6836736596936,600.361083984375,600.361083984375,42787600,0.00619043581611578,0.006209636162969989
2024-12-05,600.3610353255455,601.1711930912362,599.0173855052907,599.373046875,599.373046875,28762200,-0.0016470938140926705,-0.0016457380995079651
2024-12-06,600.1437264292612,601.7541524804552,599.7287881510366,600.50927734375,600.50927734375,31241500,0.0018939037361285216,0.0018956983045435027
2024-12-09,600.3906637675948,600.5586049083868,596.8240401721624,597.4168090820312,597.4168090820312,34742700,-0.005163048315645291,-0.00514974269073365
2024-12-10,598.0986471868431,598.5234750437891,594.8975738074082,595.5595092773438,595.5595092773438,37234500,-0.0031137270316152765,-0.0031088844111054614
2024-12-11,598.5036997474019,601.1218330792508,598.2270340236872,600.1635131835938,600.1635131835938,28677700,0.007700824642885351,0.007730552253017553
2024-12-12,599.2940800778147,599.8670699892645,597.0711059570312,597.0711059570312,597.0711059570312,31543800,-0.005165928305661538,-0.00515260784541649
2024-12-13,599.1162117354461,599.8374239971062,595.5693067171701,596.9525146484375,596.9525146484375,35904700,-0.0001986414790078328,-0.00019862175109552904
2024-12-16,598.7210366652528,600.4796851568691,597.9405474515993,599.5015258789062,599.5015258789062,43695200,0.0042609494401180115,0.004270040192342561
2024-12-17,596.9328414706237,597.9010510130405,595.6484683363475,597.0316162109375,597.0316162109375,55773500,-0.0041284492492499325,-0.0041199389181665325
2024-12-18,596.7253257724597,599.1261307957567,578.852646053902,579.2379760742188,579.2379760742188,108248700,-0.030256665119028803,-0.02980351400759329
2024-12-19,584.2568263743534,585.8771418800329,578.8130004498754,579.0599975585938,579.0599975585938,85919500,-0.00030731041765985623,-0.0003072632026498434
2024-12-20,576.716609074651,590.5751556827481,575.8640332815654,586.01513671875,586.01513671875,125716700,0.011939524890535402,0.012011085534280097
2024-12-23,585.7574336728889,590.1291009674258,582.555448912475,589.5244140625,589.5244140625,57635800,0.005970514162664919,0.0059883732072167906
2024-12-24,590.8824302891231,596.1165955673065,590.2975285951272,596.076904296875,596.076904296875,33160100,0.011053558812185393,0.011114875106224664
2024-12-26,594.2925942579211,597.2466898769559,592.8849456716348,596.1166381835938,596.1166381835938,41219100,6.665677227335465e-05,6.665899388536012e-05
2024-12-27,592.3495448410098,592.5875109444909,585.6284696635397,589.841552734375,589.841552734375,64969300,-0.010582403423606834,-0.010526606786784742
2024-12-30,582.7834446998471,586.5999783678407,579.3336317674779,583.1105346679688,583.1105346679688,56578800,-0.011477181422621108,-0.011411569827867729
2024-12-31,584.7858235548729,585.5095236812081,579.3435211584518,580.9891357421875,580.9891357421875,57052700,-0.003644707284218285,-0.0036380734005933
2025-01-02,584.2703854968423,585.9952616225524,575.4575923435457,579.5616455078125,579.5616455078125,50204000,-0.0024600232533282806,-0.002456999875826371
2025-01-03,582.4265768189647,587.4524841165517,581.3360954279694,586.8081665039062,586.8081665039062,37888500,0.012425929001310898,0.012503451621171946
2025-01-06,591.0906669897693,594.4908658796807,588.4438157230102,590.1885375976562,590.1885375976562,47679400,0.0057440779169848355,0.005760606765051746
2025-01-07,592.2306550581247,592.5578055433604,581.6831225375574,583.5170288085938,583.5170288085938,60393100,-0.01136840589731225,-0.011304029753303357
2025-01-08,583.5864517434001,585.4501265456269,580.116853410211,584.3695678710938,584.3695678710938,47304700,0.0014599691722754216,0.0014610354461130903
2025-01-10,580.7908883545033,580.8602875756501,573.5245418299866,575.4476928710938,575.4476928710938,73105000,-0.015385270232041393,-0.015267521600248801
2025-01-13,570.7687264554227,576.6967632072416,570.352331124668,576.3399047851562,576.3399047851562,47910100,0.0015492649761759125,0.0015504657071625516
2025-01-14,579.2840683920101,579.9185236912625,573.3262632797856,577.1329345703125,577.1329345703125,48420600,0.001375030053673676,0.0013759758409437328
2025-01-15,585.2022507077428,588.7808787490047,584.082061353333,587.6309814453125,587.6309814453125,56900200,0.018026539134353925,0.018189997912380518
2025-01-16,589.0088467012978,589.1872759074608,585.7969999803885,586.5008544921875,586.5008544921875,43319700,-0.0019250432831059427,-0.0019231915756813267
2025-01-17,591.7746725476055,594.1537892227647,590.4363626944013,592.3892822265625,592.3892822265625,58070600,0.009989865080218152,0.01003993035862405
2025-01-21,595.4523751286994,597.8216293606315,593.4697477556989,597.8117065429688,597.8117065429688,42532900,0.0091118422589469,0.009153481467499613
2025-01-22,600.656799743693,602.5403200370894,600.1016664737954,601.1723022460938,601.1723022460938,48196000,0.005605753669604141,0.005621495307541968
2025-01-23,600.537850876753,604.4535522460938,600.2603144924775,604.4535522460938,604.4535522460938,41152100,0.005443244418532167,0.005458085789615819
2025-01-24,604.5130086851335,605.4746144426255,601.5291447490314,602.68896484375,602.68896484375,34604700,-0.002923579667249321,-0.0029193101699653834
2025-01-27,589.6433687414142,594.4809850060814,589.4748623340163,594.1637573242188,594.1637573242188,70361100,-0.014246283687872285,-0.014145285573200161
2025-01-28,595.4028342716128,600.1115743831343,592.0621119171008,599.2689819335938,599.2689819335938,44433300,0.00855558186466876,0.00859228545404056
2025-01-29,598.4759021527152,598.882374668965,594.0149903221018,596.58251953125,596.58251953125,37177400,-0.004492977461362457,-0.004482899137672081
2025-01-30,598.7139095137852,601.3309319842132,595.5020019503173,599.7844848632812,599.7844848632812,39281300,0.005352827294124118,0.005367179270601374
2025-01-31,602.2231232896551,604.6617769781066,595.8291372870628,596.5924682617188,596.5924682617188,66566900,-0.005336151231399633,-0.005321939266718645
2025-02-03,587.5219003161839,595.0757062127931,585.3608436126516,592.57763671875,592.57763671875,65857200,-0.0067523507033602215,-0.006729604808231482
2025-02-04,592.6370941417676,597.0682373976618,592.0918837004701,596.5527954101562,596.5527954101562,33457800,0.006685849410039246,0.00670824959480032
2025-02-05,595.4226979994195,599.1202788798545,593.3805941197304,598.9715576171875,598.9715576171875,30653100,0.004046367606185264,0.004054565204691052
2025-02-06,600.726194256066,601.1822203511523,597.3953946627929,601.0533447265625,601.0533447265625,35771500,0.00346957666242087,0.003475602610676143
2025-02-07,601.6184099530446,602.8476293093627,594.8377973519179,595.5515747070312,595.5515747070312,50788500,-0.009195698094933924,-0.009153546965176895
2025-02-10,598.7832453434885,600.2404474451814,597.5044119428333,599.5960693359375,599.5960693359375,26048700,0.006768218284159744,0.006791174435053504
2025-02-11,597.3161491475298,600.5973955759445,597.197196325744,600.0521850585938,600.0521850585938,30056700,0.0007604158018210683,0.0007607049912141672
2025-02-12,593.9951801914737,599.2986842760012,593.3111713193676,598.1190185546875,598.1190185546875,45076100,-0.003226864701013632,-0.003221663968638766
2025-02-13,599.2293186121958,604.6419134904336,597.9604684697639,604.4337158203125,604.4337158203125,40921300,0.01050225096358659,0.010557593170810842
2025-02-14,604.6418973129976,605.6827646257742,603.7794592105552,604.4039916992188,604.4039916992188,26910400,-4.917801771853192e-05,-4.917680849980677e-05
2025-02-18,605.5737189248886,606.1784057617188,603.0954346706795,606.1784057617188,606.1784057617188,26749000,0.00293150691263655,0.0029358079808696758
2025-02-19,604.7806761664997,607.9032780036847,604.2651736833511,607.6058959960938,607.6058959960938,31011100,0.0023521327313975604,0.0023549011657404417
2025-02-20,606.2279612401959,606.3667596800622,601.7472644379752,605.0780639648438,605.0780639648438,36554000,-0.004168993366714169,-0.004160315177827445
2025-02-21,604.8599570126433,604.9987554556133,594.2628108513653,594.728759765625,594.728759765625,76519800,-0.01725204538682501,-0.017104080969988833
2025-02-24,596.7906772884849,597.7919137798638,591.3086836297409,592.0224609375,592.0224609375,50737200,-0.00456086072995987,-0.004550475798734688
2025-02-25,591.9630038380435,592.6965662998072,584.4389061860617,589.0782470703125,589.0782470703125,58266500,-0.004985552790896186,-0.0049731455501286215
2025-02-26,590.7536120583931,594.3719315476118,586.718957724097,589.3756713867188,589.3756713867188,43321600,0.0005047703912106627,0.0005048978092221379
2025-02-27,591.665568384651,592.8254489982988,579.571589429075,579.9680786132812,579.9680786132812,74196700,-0.016090727385163817,-0.01596196319285248
2025-02-28,580.4736791128596,589.5540864732496,577.3807850421597,589.018798828125,589.018798828125,88744100,0.015485034506379058,0.015605548906216127
2025-03-03,591.0013951605243,592.1513529367862,574.8628395664972,578.69921875,578.69921875,74249200,-0.017675241088364935,-0.017519950294720976
2025-03-04,574.6745236933907,580.3051786101872,567.2793012349447,571.8492431640625,571.8492431640625,109648200,-0.011907462830711424,-0.01183684954808395
2025-03-05,571.6806979232716,579.7995595159383,568.1020700009266,577.995361328125,577.995361328125,71230500,0.010690447516776835,0.010747794523703114
2025-03-06,570.4812496614657,575.1305138313668,565.1678221830052,567.7353515625,567.7353515625,80094900,-0.017910463462140314,-0.017751024406232996
2025-03-07,565.9410048616534,572.374620972555,560.7167623995564,570.9173583984375,570.9173583984375,81158800,0.005589088036002998,0.005604736127810428
2025-03-10,562.6598126082816,564.5928260670291,550.7640472991095,555.710693359375,555.710693359375,99326600,-0.02699664468575591,-0.026635492537345318
2025-03-11,554.5409384975098,559.1208032031337,547.2250381485285,551.0911254882812,551.0911254882812,88102100,-0.008347645654197322,-0.008312900806654588
2025-03-12,557.2868875538214,558.2187249887419,548.8805655060252,554.0155639648438,554.0155639648438,69588200,0.005292602661800316,0.005306633225079294
2025-03-13,553.6387831652644,554.2533928238977,544.9053118169562,546.6301879882812,546.6301879882812,74079400,-0.013420279518109979,-0.013330629059784216
2025-03-14,551.2794507149214,558.9324239905063,546.6995862320014,557.9212646484375,557.9212646484375,62660300,0.02044534901089179,0.020655786870662718
2025-03-17,557.9014587611023,564.7613936613525,557.4652782790344,562.2236328125,562.2236328125,49008700,0.0076818442523851616,0.0077114253151358
2025-03-18,559.8939850390469,560.1121055231899,554.203853884888,556.1468505859375,556.1468505859375,66041400,-0.010867314761204838,-0.010808478818586265
2025-03-19,557.9411591768904,565.9906223374012,556.7515705240334,562.2037963867188,562.2037963867188,66556000,0.010832032047054518,0.010890910906714346
2025-03-20,558.4367918514132,565.6138937221895,557.7130916703615,560.5780029296875,560.5780029296875,62958200,-0.002896011663707121,-0.0028918222670857308
2025-03-21,556.0897976294804,561.6677826377718,554.8469278493619,560.762939453125,560.762939453125,83763000,0.0003298488766869667,0.0003299032828099069
2025-03-24,567.5440394813636,571.86926269199,566.9474862667257,570.8053588867188,570.8053588867188,58766800,0.0177500255415719,0.01790849345962031
2025-03-25,572.0183689196199,573.1220227068575,570.4175672260229,572.177490234375,572.177490234375,38355700,0.002400966922408543,0.002403851551660896
2025-03-26,571.9090077398645,573.0425195248911,563.9546412826954,565.3466796875,565.3466796875,51848300,-0.012010105517123115,-0.011938272063231614
2025-03-27,563.944681183511,567.6434930945948,561.717468314772,563.8452758789062,563.8452758789062,42164200,-0.0026592550291821837,-0.0026557223426582066
2025-03-28,562.304173568215,563.0399428035041,551.903816900767,552.4904174804688,552.4904174804688,71662700,-0.020343790998942346,-0.020138252254996436
2025-03-31,546.6936920279248,557.5116354900671,543.750554530121,556.1991577148438,556.1991577148438,95328200,0.0066903381273437645,0.006712768433682514
2025-04-01,554.270200650382,559.7288748312798,550.5216860996894,557.7700805664062,557.7700805664062,54609600,0.002820408030903998,0.002824389123523119
2025-04-02,551.883913264606,564.1833483830226,551.645291964534,561.2999267578125,561.2999267578125,76014500,0.006308555988446152,0.006328496838377884
2025-04-03,542.0005504953318,544.844221821506,533.6385498046875,533.6385498046875,533.6385498046875,125986000,-0.050536654708144724,-0.049280920296752906
2025-04-04,520.6828811973194,522.8703441644736,502.17905033414394,502.3977966308594,502.3977966308594,217965100,-0.06032650729590738,-0.05854290921310368
2025-04-07,486.3995737800916,520.1857262659767,479.0517131179981,501.5029296875,501.5029296875,256611400,-0.0017827802230101497,-0.0017811920142971616
2025-04-08,518.8832132196871,521.9854113898446,486.36975741253633,493.64801025390625,493.64801025390625,165816600,-0.015786715866889622,-0.015662758816759825
2025-04-09,490.62536123459006,545.4906005859375,490.23757127668296,545.4906005859375,545.4906005859375,241867300,0.09986284093397213,0.10501934425982218
2025-04-10,529.1343786533849,530.4568090591443,506.41474390850067,521.5877075195312,521.5877075195312,162331200,-0.044808130838784876,-0.043819074133873315
2025-04-11,520.0266416001656,533.3700738725757,517.1034096020134,530.894287109375,530.894287109375,97866300,0.017685475303136577,0.017842789344293175
2025-04-14,540.9466097072813,541.1753390049968,530.8147332303623,536.0447387695312,536.0447387695312,68034000,0.009654706675345182,0.009701463709846259
2025-04-15,536.5915818220184,540.1312723398183,533.7479104814203,534.5433349609375,534.5433349609375,56892900,-0.002804822563847509,-0.0028008927240665837
2025-04-16,528.6471791077158,534.8217778198467,517.3221354783915,522.6614990234375,522.6614990234375,83484800,-0.02247877775644902,-0.022228012511592343
2025-04-17,524.6302516664327,528.1400842911512,520.9214870568637,523.4072265625,523.4072265625,79868100,0.0014257718391741392,0.001426788735072071
2025-04-21,518.1871723342323,518.7241309058172,505.55963388256157,510.94873046875,510.94873046875,69368100,-0.024090543553596966,-0.023802682617838022
2025-04-22,517.1730636694438,526.2807870532888,516.2284704641588,524.2424926757812,524.2424926757812,75948100,0.025685096150560582,0.026017800640849797
2025-04-23,537.3472764364299,542.3187554782935,530.8346510289886,532.3658447265625,532.3658447265625,90590700,0.015376581499883635,0.015495409403611937
2025-04-24,533.6584331737259,544.3073634486632,532.3957187263146,543.5715942382812,543.5715942382812,64150400,0.02083049495830558,0.021048964021112893
2025-04-25,543.5318537188763,547.9067190711562,540.5887161390857,547.4990844726562,547.4990844726562,61119600,0.007199363478008536,0.0072253411988509875
2025-04-28,548.2447832861145,550.3924355414467,541.9111238077456,547.7078247070312,547.7078247070312,47613800,0.00038118867796210765,0.0003812613395985931
2025-04-29,545.7789065390313,552.2816402164788,545.4209745990806,551.1580810546875,551.1580810546875,47775100,0.00627968830011838,0.006299446880281057
2025-04-30,544.4466177046888,553.3455782199762,538.4311395978207,551.3768310546875,551.3768310546875,93101500,0.0003968128364331136,0.0003968915770615755
2025-05-01,557.1735491438936,560.8524558505887,554.6778569018302,555.2843627929688,555.2843627929688,63186100,0.007061868617131317,0.007086862410970118
2025-05-02,561.5086499974077,565.1378539569648,559.1720791327064,563.527099609375,563.527099609375,60717300,0.014735075985804258,0.014844172407353584
2025-05-05,559.3609528534779,563.4176964006293,558.4959204283713,560.2955932617188,560.2955932617188,38659200,-0.00575093433246554,-0.0057344293644374655
